tweet_id|user_id|created_at|hashtags|like_count|quote_count|reply_count|retweet_count|tweet_text
1622605411814703107|1507702590196355072|2023-02-0614:37:31.000000+0000|['BTC']|0|0|0|0|@gregzaj1@BigSeanHarris@GoldLeader89@Gregzaj3@MemeFactoryTM@ICOffenderII@RD_btc@GregZajDos@Don_Tsell@GregZajTres#BTCI'mMiraI'mnewhere,currentlyI'mdevelopingmyuniverseaswellasmyresearchtooltosecurethecryptospheredon'thesitatetofollowmetobeoneofthefirsttotakeadvantageofmyservicesonceavailable!welcometotheMiraverse!\nhttps://t.co/D4HwqICTaahttps://t.co/Q1iT1I9zx8
1622605364872232960|1223131387563130880|2023-02-0614:37:20.000000+0000|['XRP']|0|0|0|0|TwitterSpace?#XRPhttps://t.co/WNpSm1ZkkV
1622605427505606656|1546364668503298048|2023-02-0614:37:35.000000+0000|['BinanceCoin','BNB','Bitcoin','Ethereum','altcoin','crypto','cryptocurrency']|0|0|0|0|#BinanceCoinpriceupdate:$BNB\n\n#BNB$327.6USD\n\n#Bitcoin0.01432BTC\n\n#Ethereum0.20084ETH\n\n#altcoin#crypto#cryptocurrency\n\nFollowforrecentBNBpriceupdates
1622605368328171522|89935817|2023-02-0614:37:21.000000+0000|['shib']|0|0|0|0|@SHIBpossessor#shibbreakinggoldbarriersuptonewATH
1622605512708849664|1372728726115426306|2023-02-0614:37:55.000000+0000|['Turkey','Syria']|0|0|0|0|@ShytoshiKusamaPrayingforeveryone'ssafety.\n#Turkeyand#Syria\n🙏🙏🙏
1622605506639454208|1619221351956639745|2023-02-0614:37:53.000000+0000|['cz','Vcash','bsc']|0|0|0|0|@ClankAppVCASHSOFTCAPHASBEENFILLED\n\nVcashisadigitalcurrencyorcryptocurrencythat’sdesignedtobeusedaselectroniccash.Updatedwiththerevolutionaryprivacyprotocol,ensuringcompleteanonymity,scalabilityandfungibility\nhttps://t.co/ruJJaDzKZ2\n#cz#Vcash#bsc\n#2806
1622605274933522433|1385801333903695873|2023-02-0614:36:58.000000+0000|['btc','btc']|0|0|1|0|#btc6hrlooksjuicy.\n#btcnowatthekeysupportanddemandzone.\n🚨neverlongtheresistance\n🚨nevershortthesupport.https://t.co/1jn5SqtoOghttps://t.co/1kMtkFXXnc
1622605393221279747|57481443|2023-02-0614:37:26.000000+0000|['bitcoin','crypto','btc']|0|0|0|0|🔥CardanoDirection❓Checktheposthttps://t.co/S2JnOyo3Ft#bitcoin@tradingview#crypto$btc#btc
1622605225948504064|1150690749169770496|2023-02-0614:36:47.000000+0000|['metaverse','Hepta','vr','vrsport','VRChat','META','NFTProject']|0|0|0|0|OnCreatedHEPTAGONUnverseour\nsportsloverstheycanproducetherown\nNFTSattheNFTmarketandmarket\ntheseNFTSontherownNFTPlatforms\nthattheyhavecreated..#metaverse$Hepta#Hepta#vr#vrsport#VRChat#META#NFTProject\nTelegram:https://t.co/HkRiro6BBDhttps://t.co/T3OF9rHo3b
1622605532132696064|1304339661121359875|2023-02-0614:38:00.000000+0000|['XRP']|0|0|0|0|DidDavidSchwartzpredictthe#XRPprice?https://t.co/deb44hH1eb
1622606950021169154|1615389669205721088|2023-02-0614:43:38.000000+0000|['ATAI','AI','ETH','AllThingsArtificialIntelligence','Ethereum']|0|0|0|0|@Tasmagoria_AllThingsArtificialAI$ATAI,soundsgreatisn'tit?.\nThisisthemooningparcelrn.Sittingatanapeablemcnow.\n⭐️don'tslack\n⭐️don'tmiss\n⭐️don'tfade.\n💥Headingto1MMC!\n#ATAI#AI#ETH#AllThingsArtificialIntelligence\n#Ethereum.\n@AllThingsAIERC\nTG:https://t.co/b0zgXGcPHahttps://t.co/wd94QJRmAt
1622605671555563520|1619674259756060672|2023-02-0614:38:33.000000+0000|['Jumpstart','ETH','BSC','MATIC','CRO','crowdfunding','NFT','decentralized','cryptocurrency']|1|0|0|0|@goreduxnowHello,you'relookingfortherightcrowdfundingplatform,@SidekickFinance#Jumpstartgotyou-thefirstdecentralizedcrowdfundingplatformthatrunsonallmajorEVMchains#ETH#BSC#MATIC#CRO\xa0   #crowdfunding#NFT#decentralized#cryptocurrency
1622606937257832448|1618917598774558723|2023-02-0614:43:35.000000+0000|['FLOV','ValentineFloki','Valentine','Floki','BSC','crypto','BNB','ElonMusk','Floki','100xgem','100x']|0|0|0|0|@BetfuryPhValentineiscoming!!!♥️\nPrepareyourselvesforanexplosiveweek🚀🚀\n\nJoinourcommunity:\nhttps://t.co/yjQftSXVOz\n\n#FLOV#ValentineFloki#Valentine#Floki#BSC#crypto#BNB#ElonMusk#Floki#100xgem#100x
1622605509197955073|1435111446459736068|2023-02-0614:37:54.000000+0000|['decentralized','oracle','chainlink','DeFi','BTC','ETH']|0|0|0|0|Witnetisa#decentralized#oracleaggregatingpricefeedsacrosschainssimilarto#chainlink,butdecentralized.mcapisstillverytiny\n\n#DeFi#BTC#ETHhttps://t.co/QQS4XFMdQF
1622605579502878721|1524464743964102656|2023-02-0614:38:11.000000+0000|['mdracers','cnft','ada']|0|0|0|0|MadDogRacersSale!MadDogRacers#7933soldfor50.0ADAathttps://t.co/9fKAAIibk1\n\nhttps://t.co/Q1AIwdeb4y\n\n#mdracers#cnft#adahttps://t.co/8s0ZNL9IJG
1622605351051730946|1569120919356084225|2023-02-0614:37:16.000000+0000|['BTC','BTC','crypto','whale','alert','coinscreener']|0|0|0|0|$446.09k#BTClongedat$22889.5(USDT)onBinanceUSDⓈ-M.\n\n#BTC$BTC#crypto#whale#alert#coinscreener\nForreal-timeWhaleinsights👉https://t.co/sNSATXoyuQ
1622605354101100545|1569120919356084225|2023-02-0614:37:17.000000+0000|['BTC','BTC','crypto','whale','alert','coinscreener']|0|0|0|0|$308.73k#BTClongedat$22893.0(USDT)onBinanceUSDⓈ-M.\n\n#BTC$BTC#crypto#whale#alert#coinscreener\nForreal-timeWhaleinsights👉https://t.co/sNSATXoyuQ
1622605183057334280|1170965732009697280|2023-02-0614:36:36.000000+0000|['PancakeSwap','FLOKIM','FLOKIMOONI','DOGE','SHIB']|0|0|0|0|@cj_mello@AlexEmidio7@Adolfo_AC@KoreaComK@FlokiMooniisabouttotakeoff🔥\n\n✅Dapp&amp;NFTP2E\n❇️LPlockedwithproof\n❇️DOGErewardsforholders\n\n🚫NoPresale/Private/Whitelist\n🚫NoTeamwallets\n🔥50%Burn\n💧50%to#PancakeSwap\n\n#FLOKIM#FLOKIMOONI#DOGE#SHIB
1622605402964893697|1345058971|2023-02-0614:37:29.000000+0000|['XRP']|0|0|0|0|HappySundayfam...#XRPhttps://t.co/qnpfExa8fq
1622605523135746049|1597557011939475457|2023-02-0614:37:57.000000+0000|['staking','HODLHands','NFTs','NFT','BNB']|0|0|0|0|Earn160%APR!🤑🤑🤑\n\nAreyoumissingoutonthisincredible#stakingpool?😍\n\nStake$HODLXtoearn#HODLHands#NFTs!Ifyoudon'tearnacomplete#NFTyoucanalsotopupthebalancewith#BNB!✊🔥\n\n👉https://t.co/cniJ8X0TBHhttps://t.co/nUsDvRP8gV
1622605312317435906|1488497685241942017|2023-02-0614:37:07.000000+0000|['Bullrun','Shiba','Doge','ShibaDoge']|0|0|0|0|@AltcoinWorldcomHopeYou’llhaveagreatweekandthemarketwillstaygreen.I’mloadingupbefore#Bullrun\n\nMissed#ShibaMissed#Doge\nDon’tmiss#ShibaDoge&amp;$BURN\n\nFollow@RealshibadogeandjoinTG:https://t.co/WygsmQcOsahttps://t.co/vAmHA53NKJ
1622605202485350400|1548310862019973124|2023-02-0614:36:41.000000+0000|['PancakeSwap','FLOKIM','FLOKIMOONI','DOGE','SHIB']|0|0|0|0|@princesspromos_@AdamEShelton@FlokiMooniisabouttotakeoff🔥\n\n✅Dapp&amp;NFTP2E\n❇️LPlockedwithproof\n❇️DOGErewardsforholders\n\n🚫NoPresale/Private/Whitelist\n🚫NoTeamwallets\n🔥50%Burn\n💧50%to#PancakeSwap\n\n#FLOKIM#FLOKIMOONI#DOGE#SHIB
1622605483067703296|887661618074484736|2023-02-0614:37:48.000000+0000|['XRP']|0|0|0|0|Alright.#XRPreceivedhttps://t.co/KhW3wkoR5C
1622605654312783873|1139501196564021250|2023-02-0614:38:29.000000+0000|['Leo','Varisu']|0|0|0|0|Literally,KillingHatersWithHisStardom🔥Aatanayagan🥁✅#Leo#Varisu@actorvijayhttps://t.co/9pGpai0lkJ
1622607015347363841|1606548363037769730|2023-02-0614:43:53.000000+0000|['Bitcoin']|0|0|0|0|@PrecissionTrade#Bitcoin\xa0willmakearuntowards$30-40Kthisyear,mostlikelycoming6monthsandpeoplearen'treadyforit.\n\nY’allfollow@_btckun.She’sasuperunderratedBitcoinerI’vehavebeenfollowinghistweetsandtipclosely\n\nFollowher
1622606968375615488|1594883986429333506|2023-02-0614:43:42.000000+0000|['borkbork','borkbot','bork','eth']|0|0|0|0|@JirkaSaFuCallsAndIhavebeentellingyouabout$BORK🫡Thisgemisreadytoexplode😉🚀$bork#borkbork#borkbot#bork#eth
1622606998591119361|1608457658197065728|2023-02-0614:43:49.000000+0000|['PancakeSwap','FLOKIM','FLOKIMOONI','DOGE','SHIB']|0|0|0|0|@InfraHaz@FlokiMooniisabouttotakeoff🔥\n\n✅Dapp&amp;NFTP2E\n❇️LPlockedwithproof\n❇️DOGErewardsforholders\n\n🚫NoPresale/Private/Whitelist\n🚫NoTeamwallets\n🔥50%Burn\n💧50%to#PancakeSwap\n\n#FLOKIM#FLOKIMOONI#DOGE#SHIB
1622605418320084995|3727699154|2023-02-0614:37:32.000000+0000|['cryptonewstoday','Crypto','News','Blockchain','BTC','Ethereum','NFT','Bitcoin','Binance']|0|0|0|0|GoodNEWS-#cryptonewstoday🪙\n\n#Crypto#News#Blockchain#BTC#Ethereum#NFT#Bitcoin#Binancehttps://t.co/t4O01si8LZ
1622606933076357120|1294664232353423361|2023-02-0614:43:34.000000+0000|['HEX','HDRN','ICSA','PulseChain','Bitcoin','BTC','Ethereum','ETH']|0|0|0|0|@HviidHEX@IvanOnTech@PulsechainComIagreewith@HviidHEX.Thesearegamechangers.\n\nThekeyunlockingallofthemistheT-Share:\n\n•T-Sharesmint#HEX&amp;#HDRN\n•StakingHDRNmints#ICSA\n•StakingICSAmintsHDRN&amp;ICSA\n\n...allfreewhenyouhaveT-Shares.:)\n\n#PulseChain#Bitcoin#BTC#Ethereum#ETHhttps://t.co/uIv9yCgYNa
1622605639980818434|1492386394484150272|2023-02-0614:38:25.000000+0000|['NFT','NFTs','NFTartwork','NFTarts','OpenSeaNFT','ETH','Art','Web3','Web3Names']|0|0|0|0|@ShiLLin_ViLLian🙏🏽VisitMyProfile\n✉️Share,Retweet,Support\n🔥Makemy#NFTartsold\n💎NewProjectWillriseup🚀\n🔥Grabitnow.\n💎MakeAnyOffer.\n👀Accordingtoyourrating.\n\n#NFTs#NFTartwork#NFTarts#OpenSeaNFT#ETH#Art#Web3#Web3Names\n\nhttps://t.co/cEZBfTy2ka
1622605368613371904|1523682545237385216|2023-02-0614:37:21.000000+0000|['BTC','Bitcoin']|0|0|0|0|🚨29#BTC(682,555USD)justtransferred🚨\n\nFrom:\n1K7kp2VJfZZ1AzB4XetVmKgJjqNfn5UsYA\n\nTo:\n1NrPhWrMmupXq6YrfSeEBW8jrxUvVJfNiJ\n\nTxhash:\n20656c3a908753a30b29b42b0d93669e1637092c81c363518cd786d248994efd\n\n#Bitcoin$BTC
1622605384824258562|1512795715831013379|2023-02-0614:37:24.000000+0000|['SHIBA','AISHIBA','SHIBARMY','VOLT','ETH','SHIBARIUM','VOLTICHANGE','1000xgem','100xgem']|0|0|0|0|@AceholeCreeptoe@Thorshammergems@AiShibaEthWEAT$AISHIBOWNTHEFLOORPLUSWEEARN5%rewardsin$SHIBA\n#SHIBA#AISHIBA#SHIBARMY#VOLT#ETH$AISHIB$SHIB$DOGE$VOLT#SHIBARIUM#VOLTICHANGE#1000xgem#100xgem\n\nhttps://t.co/jhQmoHUlp0
1622605271087345665|1573952123674427392|2023-02-0614:36:57.000000+0000|['Dell','dell','trending','btc','bnb','eth','crypto','nft','bsc','web3','pump']|0|0|0|0|Howwouldyouspend20#Dell?\n\nBuildcompanyandemployworkers\nCreatealovelycomforthomeforyourfamily\nTravetomoonandspendvacations\n\n#dell#trending#btc#bnb#eth#crypto#nft#bsc#web3#pump
1622605482425737217|1608457658197065728|2023-02-0614:37:48.000000+0000|['PancakeSwap','FLOKIM','FLOKIMOONI','DOGE','SHIB']|0|0|0|0|@BSCGemsAlert@FlokiMooniisabouttotakeoff🔥\n\n✅Dapp&amp;NFTP2E\n❇️LPlockedwithproof\n❇️DOGErewardsforholders\n\n🚫NoPresale/Private/Whitelist\n🚫NoTeamwallets\n🔥50%Burn\n💧50%to#PancakeSwap\n\n#FLOKIM#FLOKIMOONI#DOGE#SHIB
1622605631751421954|1559249326307790848|2023-02-0614:38:23.000000+0000|['tcg','imx','NFTs']|0|0|0|0|Justgotan@AradenaWarriorGenesisCardPack!\n\nTweetingthistogetafreeone,prayingforaThronePack🙏\n#tcg#imx#NFTs
1622605442919837697|1467166267123462145|2023-02-0614:37:38.000000+0000|['BCH','Cashrain']|0|0|0|0|@Albin73560184@GoCrypto_Poweredby#BCHon#Cashrain🙌
1622605326297219074|2203095196|2023-02-0614:37:10.000000+0000|['Leo','Varisu','VarisuHits300cr']|0|0|0|0|No.1starofTamilindustry#Leo#Varisu#VarisuHits300crhttps://t.co/XBulRteHRo
1622606955503325185|1230891005244608512|2023-02-0614:43:39.000000+0000|['Leo','Varisu']|0|0|0|0|@vasutheatreCleanSweep✅🔥\n#Leo#Varisu@actorvijay
1622605603423281153|1619674259756060672|2023-02-0614:38:17.000000+0000|['BSC','Polygon','ETH','CRO']|0|0|0|0|@BetterLunc@SidekickFinance'sJumpStart!Ourcross-chainplatformallowsforsafeandsecurefundraisingforaprojectson#BSC#Polygon#ETH#CRO\xa0\nTakealookourNFTcrowdfundinghere\nhttps://t.co/9Z0FiyaEYF
1622607009974550530|1610617608222511104|2023-02-0614:43:52.000000+0000|['SHIBARIUM','avax','Avalanche']|0|0|0|0|@songofolivia@OkageERC$OKAGEis👀🚀🐶#SHIBARIUM#avax#Avalanche\ntwitter:@okageerc\nwebsite:https://t.co/ru4xXjjiRS\ntelegram:https://t.co/dUjnP8yZUh\nwhitepaper:https://t.co/FgTSUpNXHchttps://t.co/XFxW0hqEiP
1622606947370377216|700445814582353920|2023-02-0614:43:37.000000+0000|['SOL']|0|0|0|0|#SOLanalysis:pricepushedtryingtobreaktheendurancezonewithoutanyresults,bearmomentmayappearwewatchthesupportzone.Wewanttolong/shortinthechannelleveluntilthepricebreaksoneofthesupp/endurancezone.\nhttps://t.co/aRSo1j3qZJ
1622605174475997184|468960282|2023-02-0614:36:34.000000+0000|['XRP']|0|0|0|0|Dear#XRPcommunity,pleasetakeithttps://t.co/gztYDwDgxM
1622605563573178369|1467261163|2023-02-0614:38:07.000000+0000|['Leo','Varisu']|0|0|0|0|BloodySweet🔥\n\n#Leo#Varisuhttps://t.co/9u6ri2UZ5w
1622605361126547456|408590934|2023-02-0614:37:19.000000+0000|['Bitcoin','BTC','crypto','BTCUSD']|0|0|0|0|4hlookstobelosingmomentum.Bullishoncewegetbackabovethe4Htrend.StochCloseleftthebullishzoneas4Htrendgotlost.Lookingforshortsonbounces.2DATRbaselinemusthold$22310tomaintaintheuptrend.\n\n#Bitcoin$BTC#BTC#crypto$BTCUSD#BTCUSD$cryptohttps://t.co/nHBqcoqxyU
1622605236564119552|179185446|2023-02-0614:36:49.000000+0000|['BONK','Giveaway','CHILI','SOL','memecoins','NFTs','Airdrop','FRONKgiveaway']|0|0|0|0|@Bonk_Killer@hey_wallet@GreatPeopleNFTOmgpls🥰\n\n$BONK#BONK#Giveaway#CHILI#SOL#memecoins$SOL#NFTs#Airdrop#FRONKgiveaway
1622605616115249152|1622120775099752453|2023-02-0614:38:20.000000+0000|['Bnb']|0|0|0|0|@AirdropUltemate@venom_circle@VenomFoundation@MediaVenomAmazingproject\n#Bnb
1622605147292463104|1170965732009697280|2023-02-0614:36:28.000000+0000|['PancakeSwap','FLOKIM','FLOKIMOONI','DOGE','SHIB']|0|0|0|0|@JumpLineAlerts@FlokiMooniisabouttotakeoff🔥\n\n✅Dapp&amp;NFTP2E\n❇️LPlockedwithproof\n❇️DOGErewardsforholders\n\n🚫NoPresale/Private/Whitelist\n🚫NoTeamwallets\n🔥50%Burn\n💧50%to#PancakeSwap\n\n#FLOKIM#FLOKIMOONI#DOGE#SHIB
1622605509256794117|202429655|2023-02-0614:37:54.000000+0000|['BTC','bitcoin']|0|0|0|0|#BTC\xa0finallyhitWave5target!!Ok,sothismakesupWave1ofWaveC.WewillnowformanABCcorrectionDOWNforWave2to$16.8kwhichisalsothetopofthedreadedchannel.#bitcoinhttps://t.co/otGoRHtGEP
1622605439463571457|1608457658197065728|2023-02-0614:37:37.000000+0000|['PancakeSwap','FLOKIM','FLOKIMOONI','DOGE','SHIB']|0|0|0|0|@thatdayin1992@FlokiMooniisabouttotakeoff🔥\n\n✅Dapp&amp;NFTP2E\n❇️LPlockedwithproof\n❇️DOGErewardsforholders\n\n🚫NoPresale/Private/Whitelist\n🚫NoTeamwallets\n🔥50%Burn\n💧50%to#PancakeSwap\n\n#FLOKIM#FLOKIMOONI#DOGE#SHIB
1622607016786296833|3883231259|2023-02-0614:43:54.000000+0000|['VarisuPongalWinner','Leo']|0|0|0|0|I’mFireproof\nThere’sNothingYouCanDo\nSoRunAway\n‘CauseI’mHereToStay\n\nYouHearMeNow?\nYouDon’tWannaBeMyPrey\nI’llBreakYouDown\nYouWouldn’tLastADay\n\n#VarisuPongalWinner#Leohttps://t.co/5kFyGGCEdL
1622605557256556544|1390960485739073539|2023-02-0614:38:06.000000+0000|['XAI']|0|0|0|0|@LunaClassicHQ#XAIbuynow🚀🚀https://t.co/5o4yLljqy2
1622605644799803395|1402255869769814020|2023-02-0614:38:26.000000+0000|['Voltichange','Voltiflex','VOLTINU','CRYPTO','CEX','SHIB','ETH','VOLT','dogearmy','VOLTARMY','shibarmy','Voltisoft','Voltichange','Voltiflex']|0|0|0|0|@RetardsAndDegen@VoltInuOfficial#VoltichangeNOW#VoltiflexNEVERSTOPSDELIVERINGFEELTHEBURN!!!🔥🔥⚡️⚡️\n\n#VOLTINU#CRYPTO@TheGen35\n@BrianDEvans@clarissayorke#CEX#SHIB#ETH@Davinij15#VOLT#dogearmy@Mattwallace888@DezBryant@kris#VOLTARMY#shibarmy#Voltisoft@joeparys#Voltichange#Voltiflexhttps://t.co/6oMvvU0fYt
1622605238283665412|1477603631968968704|2023-02-0614:36:50.000000+0000|['SquidGrow','YearOfTheSquid','PiNetwork','NFTs','BSC','BNB','Binance','BITCOIN','ETH','SGX','1000x','VOLTINU','SHIB','shibainu','Floki','BABYDOGE']|0|0|0|0|@Krypto_Luminous@100xAltcoinGems@MikeSMillerArt@Shibtoshi_SG#SquidGrow🦑🦑🦑🦑❤️🔥🔥🔥🚀#YearOfTheSquid@Shibtoshi_SGCEO@Squid_Grow🔥🚀@AreDub2#PiNetwork#NFTs#BSC#BNB#Binance#BITCOIN#ETHBridge#SGX#1000x#VOLTINU#SHIB#shibainu#Floki#BABYDOGE@elonmuskhttps://t.co/d5ekeue1mt
1622605450922594305|1240896843174662145|2023-02-0614:37:40.000000+0000|['Digicom','DCOM','blockchain','cryptocurrency','technology','bitcoin','money','crypto','Binance','BNB','cryptocurrencies','fintech']|0|0|0|0|https://t.co/YzOsPJsog7DIGICOMBRINGSNUMEROUSBENEFITSWHENCOMPAREDTOTRADITIONALFINANCIALSERVICES.@digicomfinanceDigicom#Digicom#DCOM#blockchain#cryptocurrency#technology#bitcoin#money#crypto#Binance#BNB#cryptocurrencies#fintech
1622605455670534149|1523126536693374976|2023-02-0614:37:41.000000+0000|['tickrAI','ETH']|0|0|0|0|@pepe_linnn@RobinhoodAppThefutureofcryptoisherewith$TICKR@tickrtech.Usingrealdata&amp;analyticstodetecttrends&amp;scams.StakeforETHrewards!#tickrAI#ETH$INNIT
1622606986318602240|1622173614064959488|2023-02-0614:43:46.000000+0000|['PancakeSwap','FLOKIM','FLOKIMOONI','DOGE','SHIB']|0|0|0|0|@Missatoshi_girl@chocolate2_nft@nftcfrance@nftshoweurope@FlokiMooniisabouttotakeoff🔥\n\n✅Dapp&amp;NFTP2E\n❇️LPlockedwithproof\n❇️DOGErewardsforholders\n\n🚫NoPresale/Private/Whitelist\n🚫NoTeamwallets\n🔥50%Burn\n💧50%to#PancakeSwap\n\n#FLOKIM#FLOKIMOONI#DOGE#SHIB
1622605161117159426|2900191320|2023-02-0614:36:31.000000+0000|['Radix','XRD']|0|0|0|0|@EthereumDenverYes#Radixiscool#XRD
1622605443078946816|1488497685241942017|2023-02-0614:37:38.000000+0000|['Bullrun','Shiba','Doge','ShibaDoge']|0|0|0|0|@Crypto__emilyHopeYou’llhaveagreatweekandthemarketwillstaygreen.I’mloadingupbefore#Bullrun\n\nMissed#ShibaMissed#Doge\nDon’tmiss#ShibaDoge&amp;$BURN\n\nFollow@RealshibadogeandjoinTG:https://t.co/WygsmQcOsahttps://t.co/AuDoG5sepB
1622605636415672327|1374546259415949319|2023-02-0614:38:24.000000+0000|['Bitcoin','Airdrop','Hashtagger']|0|0|0|0|Readyforfighting,it'samust!.#Bitcoin#Airdrop#Hashtagger$BTChttps://t.co/lruvOWK1P3
1622605446782615558|470340089|2023-02-0614:37:39.000000+0000|['ETH']|0|0|0|0|@CryptoJelleNLABeautifulYearly-Quarterly-MontlyStopMapfor#ETHhttps://t.co/Q3huESGosM
1622605250912813056|1611664970650976256|2023-02-0614:36:53.000000+0000|['tinytesla','btc','blockchain','crypto']|0|0|0|0|@CryptoThroGooddaygemlovers,haveyougotaminutetocheckthisbullishBSCprojectTinyteslainternationalImrockingwith?Meanwhileournext100xiscloserthanyouthinkbuy&amp;hodl$TINTnowhurry\n\nhttps://t.co/XUim1OrWcf\nhttps://t.co/9M3xJPf2KS…\n#tinytesla#btc#blockchain#cryptohttps://t.co/zC2SM0BeX7
1622605152325709824|1621978147087425536|2023-02-0614:36:29.000000+0000|['sp500','nas100','btc','trading','scalping']|0|0|0|0|onlyin3mins\n#sp500#nas100#btc\n#trading#scalpinghttps://t.co/LBaNoULC92
1622605328159240196|1548310862019973124|2023-02-0614:37:11.000000+0000|['PancakeSwap','FLOKIM','FLOKIMOONI','DOGE','SHIB']|0|0|0|0|@waxnear@FlokiMooniisabouttotakeoff🔥\n\n✅Dapp&amp;NFTP2E\n❇️LPlockedwithproof\n❇️DOGErewardsforholders\n\n🚫NoPresale/Private/Whitelist\n🚫NoTeamwallets\n🔥50%Burn\n💧50%to#PancakeSwap\n\n#FLOKIM#FLOKIMOONI#DOGE#SHIB
1622605225201700864|1261328014954151936|2023-02-0614:36:46.000000+0000|['NFT','ETH','NFTGiveaway','NFTCommunity']|0|0|0|0|@fmb_giveaway@Smugbunny_WLGiveawayofFlappyMoonbird.ImtoojoinandverywantwinWLThisCollections.\n@roonyzii\n@Kasmilan5\n@Codexnfts\n#NFT#ETH#NFTGiveaway#NFTCommunity
1622605635421347840|1464518075869507586|2023-02-0614:38:24.000000+0000|['tcg','imx','NFTs']|0|0|0|0|Justgotan@AradenaWarriorGenesisCardPack!\n\nTweetingthistogetafreeone,prayingforaThronePack🙏\n#tcg#imx#NFTs
1622605436737228805|1604203526502191104|2023-02-0614:37:37.000000+0000|['ftm','gay','trans','nonbinary','nsfw','transporn','transguy','transmasc']|0|0|0|0|anotherselfportrait😘postingtherealpic(plusafewmorefromthislittleshoot)onOF,linkinbio😈\n#ftm#gay#trans#nonbinary#nsfw#transporn#transguy#transmaschttps://t.co/jWGXDcF4CI
1622606946506244096|1422654975117697026|2023-02-0614:43:37.000000+0000|['REEF','USDT']|0|0|0|0|Youcan’tgobroketakingprofitsandpayingyourself\n\nBinanceFutures\n#REEF/#USDTTake-Profittarget2✅\nProfit:18.583%📈\nPeriod:7Hours38Minutes⏰
1622605387928326152|1428059670552334342|2023-02-0614:37:25.000000+0000|['REP','REP','SHIB','XRP','STRK','LSK','ARK','PLA','WAXP','ETC','STRAX','BORA','KNC','ETH','GAS','TFUEL','STORJ','ZIL','BAT','IQ','SAND','STX','CRE','HUN']|0|0|0|0|💣#REPand73Others,🟢58🔴16\n\n🇰🇷130.05억원\n🇺🇸$11,128,084\n🇯🇵¥1,222,290,443\n🇪🇺€9,418,576\n🇨🇳71,839,862元\n\n🎉UpflowvolumeNow,Upbit(Korea)\n#REP#SHIB#XRP#STRK#LSK#ARK#PLA#WAXP#ETC#STRAX#BORA#KNC#ETH#GAS#TFUEL#STORJ#ZIL#BAT#IQ#SAND#STX#CRE#HUNhttps://t.co/iKwfAhiE46
1622605338162724870|1199415518953910278|2023-02-0614:37:13.000000+0000|['lunc','binance']|0|0|0|0|#lunclike#binancehttps://t.co/cLK0Cwfr2w
1622607016207478784|2283252811|2023-02-0614:43:53.000000+0000|['burntitiburn','TitiArmy','TITI']|0|0|0|0|@Martinisalvator@coinbaseCheckout@Titi_Financial\nValuableNftairdropthisweek\nJanuary31-February21.Anniversarybuild-upbigtimeframefor$TITI\nJan28:TitiFinancial'sfirstsizableburnatlesser20%ofTiti'ssupplywillbeburned\n#burntitiburn#TitiArmy#TITI\n\nhttps://t.co/zK0PvKvCkS
1622605533537763329|1400497096873058306|2023-02-0614:38:00.000000+0000|['Airdrops','gleam','fairlaunch','rewards','100xgem','BSC','bscgem','BNBChain','BNB','xrp','100x','1000x','100xCoin','blockchain','web3','DeFi','META','Metaverso','nfts','memecoins','Crypto']|0|0|0|0|Ihavejoined@BusdSuperHerotogetan#Airdropson#gleam\n\n🚇#fairlaunch9February\n⭐18%of#rewards\n🗣️#100xgemforsure\n\n#BSC#bscgem#BNBChain#BNB#xrp#100x#1000x#100xCoin#blockchain#web3#DeFi#META#Metaverso#nfts#memecoins#Cryptohttps://t.co/RAZvnXTDew
1622605644401369090|1176349037412397056|2023-02-0614:38:26.000000+0000|['USHI','GEM','GEMTOKEN','1000x','MEMETOKEN','DEFI','NFTs']|0|0|0|0|@USHI_ETH@tonymoontanaeth@JakeGagain@ianheinischmma@iambrootsUSHI🚀💪❤️!!!\n#USHI#GEM#GEMTOKEN#1000x#MEMETOKEN#DEFI#NFTs
1622605532283666433|1619674259756060672|2023-02-0614:38:00.000000+0000|['BSC','Polygon','ETH','CRO']|0|0|0|0|@shibas_tokencentralizedcrowdfundingsystemsarenomore,andwelcometo\n@SidekickFinance\nwithJumpStart!Ourcross-chainplatformmakesitpossibletoraisemoneyforyour#BSC#Polygon#ETH#CROinitiativesinasafeandsecuremanner.
1622605534556835845|1607333196441477120|2023-02-0614:38:00.000000+0000|['BTC']|0|0|0|0|#BTCtransfer||4,677.553BTC(107,494,850USD)||from:unknown-to:unknown
1622605249532817408|1548310862019973124|2023-02-0614:36:52.000000+0000|['PancakeSwap','FLOKIM','FLOKIMOONI','DOGE','SHIB']|0|0|0|0|@100xAltcoinGems@FlokiMooniisabouttotakeoff🔥\n\n✅Dapp&amp;NFTP2E\n❇️LPlockedwithproof\n❇️DOGErewardsforholders\n\n🚫NoPresale/Private/Whitelist\n🚫NoTeamwallets\n🔥50%Burn\n💧50%to#PancakeSwap\n\n#FLOKIM#FLOKIMOONI#DOGE#SHIB
1622605203110531073|1592345056525971457|2023-02-0614:36:41.000000+0000|['ETH','BSC','MATIC','CRO']|0|0|0|0|@AsiaAdeptYoucouldcheckout@SidekickFinance,definetelyworthyourtime.SideKickisacommunitydriven,fairlaunchedcross-chainDeFiproject.Decentralizedanalytics.NFTCrowdfunding.#ETH#BSC#MATIC#CRO
